trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2538,False,"{'a': 0.5, 'e': 0.29723582548129573}",20,0,28.281266628790984,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2539,False,"{'a': 0.5, 'e': 0.29675838629810475}",25,17,12.65703904026177,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2540,False,"{'a': 0.5, 'e': 0.29628087292531874}",20,0,28.778864422892593,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2541,False,"{'a': 0.5, 'e': 0.295803285482316}",20,14,12.625027239181566,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2542,False,"{'a': 0.5, 'e': 0.2953256240884933}",25,18,-31.299943293953575,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
2543,False,"{'a': 0.5, 'e': 0.29484788886326624}",20,7,-7.963363521640796,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
2544,False,"{'a': 0.5, 'e': 0.29437007992606856}",20,9,-2.4066568641810835,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
2545,False,"{'a': 0.5, 'e': 0.2938921973963524}",20,0,-52.308302702942,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
2546,False,"{'a': 0.5, 'e': 0.29341424139358824}",20,0,8.556696734172977,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
2547,False,"{'a': 0.5, 'e': 0.29293621203726544}",25,7,-10.207109584068556,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2548,False,"{'a': 0.5, 'e': 0.29245810944689116}",20,15,8.476464584250571,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2549,False,"{'a': 0.5, 'e': 0.29197993374199105}",20,8,19.57499165195483,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2550,False,"{'a': 0.5, 'e': 0.2915016850421088}",25,8,6.932886295331955,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2551,False,"{'a': 0.5, 'e': 0.2910233634668071}",25,9,-8.325704875572503,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
2552,False,"{'a': 0.5, 'e': 0.29054496913566596}",25,18,-28.398723450463372,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
2553,False,"{'a': 0.5, 'e': 0.29006650216828406}",20,10,11.997630199311985,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2554,False,"{'a': 0.5, 'e': 0.28958796268427794}",20,8,21.242051915949876,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2555,False,"{'a': 0.5, 'e': 0.28910935080328287}",25,19,9.305689917039363,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2556,False,"{'a': 0.5, 'e': 0.2886306666449516}",25,11,0.49489292680580244,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2557,False,"{'a': 0.5, 'e': 0.28815191032895515}",20,11,16.34261369767784,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2558,False,"{'a': 0.5, 'e': 0.2876730819749824}",20,11,2.24847355512029,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
2559,False,"{'a': 0.5, 'e': 0.2871941817027409}",20,3,-47.94602634041582,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
2560,False,"{'a': 0.5, 'e': 0.2867152096319555}",20,7,20.450532276414457,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2561,False,"{'a': 0.5, 'e': 0.2862361658823691}",25,16,-46.64583993187316,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 1}",1
2562,False,"{'a': 0.5, 'e': 0.2857570505737428}",25,4,15.168808030744536,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
2563,False,"{'a': 0.5, 'e': 0.2852778638258551}",25,9,-4.103822029503155,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
2564,False,"{'a': 0.5, 'e': 0.28479860575850313}",20,13,5.888911843657195,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2565,False,"{'a': 0.5, 'e': 0.28431927649150124}",20,2,23.867492133863227,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2566,False,"{'a': 0.5, 'e': 0.28383987614468165}",30,11,-31.286970940384933,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
2567,False,"{'a': 0.5, 'e': 0.2833604048378943}",20,2,-25.991717784043104,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
2568,False,"{'a': 0.5, 'e': 0.2828808626910075}",25,8,-32.48186966186965,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
2569,False,"{'a': 0.5, 'e': 0.28240124982390646}",20,0,-24.215371784111472,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
2570,False,"{'a': 0.5, 'e': 0.2819215663564944}",20,11,-33.980251603536985,"{0: 5, 1: 1, 2: 2, 3: 1, 4: 0}",1
2571,False,"{'a': 0.5, 'e': 0.28144181240869204}",30,16,11.29162624423152,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2572,False,"{'a': 0.5, 'e': 0.28096198810043826}",20,7,-11.434206756197405,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
2573,False,"{'a': 0.5, 'e': 0.2804820935516889}",20,7,1.4062510550156382,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
2574,False,"{'a': 0.5, 'e': 0.2800021288824176}",20,12,3.213074653556383,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2575,False,"{'a': 0.5, 'e': 0.27952209421261537}",20,4,-28.752806792513496,"{0: 13, 1: 0, 2: 1, 3: 2, 4: 0}",1
2576,False,"{'a': 0.5, 'e': 0.2790419896622912}",20,9,7.3416929370909925,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2577,False,"{'a': 0.5, 'e': 0.2785618153514711}",25,15,13.75572211808733,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2578,False,"{'a': 0.5, 'e': 0.2780815714001986}",20,13,10.954241430686103,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2579,False,"{'a': 0.5, 'e': 0.2776012579285345}",20,5,-61.17353608259563,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 1}",1
2580,False,"{'a': 0.5, 'e': 0.2771208750565576}",20,6,-12.45645998687786,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2581,False,"{'a': 0.5, 'e': 0.27664042290436336}",20,11,15.504235734196367,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2582,False,"{'a': 0.5, 'e': 0.2761599015920648}",20,6,0.02562284743909693,"{0: 10, 1: 4, 2: 0, 3: 0, 4: 0}",1
2583,False,"{'a': 0.5, 'e': 0.2756793112397921}",30,12,5.1789978873076485,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
2584,False,"{'a': 0.5, 'e': 0.2751986519676933}",25,13,-48.636450354190174,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
2585,False,"{'a': 0.5, 'e': 0.27471792389593286}",20,7,9.002367517999364,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2586,False,"{'a': 0.5, 'e': 0.27423712714469284}",30,20,-12.74455488751468,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
2587,False,"{'a': 0.5, 'e': 0.27375626183417234}",20,16,8.606637251325232,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2588,False,"{'a': 0.5, 'e': 0.273275328084588}",20,11,14.748928717479673,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2589,False,"{'a': 0.5, 'e': 0.27279432601617304}",20,9,-4.6819369002346365,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2590,False,"{'a': 0.5, 'e': 0.272313255749178}",30,8,-36.342536075298675,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
2591,False,"{'a': 0.5, 'e': 0.2718321174038702}",20,9,17.269943979779168,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2592,False,"{'a': 0.5, 'e': 0.2713509111005347}",20,13,12.921581199101581,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2593,False,"{'a': 0.5, 'e': 0.27086963695947286}",30,23,6.400155919025955,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2594,False,"{'a': 0.5, 'e': 0.27038829510100315}",20,2,-63.41560611038694,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
2595,False,"{'a': 0.5, 'e': 0.2699068856454609}",25,15,12.985450117582507,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2596,False,"{'a': 0.5, 'e': 0.26942540871319887}",25,0,-38.60266932125084,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
2597,False,"{'a': 0.5, 'e': 0.268943864424586}",25,12,1.409629812610762,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
2598,False,"{'a': 0.5, 'e': 0.26846225290000847}",20,5,-78.26030133779796,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 2}",1
2599,False,"{'a': 0.5, 'e': 0.2679805742598689}",30,8,-38.862996126013485,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
2600,False,"{'a': 0.5, 'e': 0.26749882862458735}",20,4,-58.74688121204577,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 1}",1
2601,False,"{'a': 0.5, 'e': 0.26701701611460005}",25,11,28.37703241475478,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2602,False,"{'a': 0.5, 'e': 0.2665351368503601}",25,0,10.096095111206655,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
2603,False,"{'a': 0.5, 'e': 0.26605319095233715}",20,11,-3.9288821131272016,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
2604,False,"{'a': 0.5, 'e': 0.265571178541018}",25,16,18.90909001510668,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2605,False,"{'a': 0.5, 'e': 0.2650890997369057}",25,7,12.076035605324854,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 0}",1
2606,False,"{'a': 0.5, 'e': 0.26460695466051976}",25,19,11.570372750785477,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2607,False,"{'a': 0.5, 'e': 0.26412474343239634}",25,15,4.269891695257622,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2608,False,"{'a': 0.5, 'e': 0.2636424661730887}",20,0,-5.652980912250021,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
2609,False,"{'a': 0.5, 'e': 0.2631601230031658}",20,13,4.645799406182169,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2610,False,"{'a': 0.5, 'e': 0.26267771404321355}",25,13,1.5398789651081681,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
2611,False,"{'a': 0.5, 'e': 0.262195239413834}",25,15,19.114390739270277,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2612,False,"{'a': 0.5, 'e': 0.2617126992356461}",20,14,3.5601046954056974,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2613,False,"{'a': 0.5, 'e': 0.2612300936292848}",25,15,11.770148216894635,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2614,False,"{'a': 0.5, 'e': 0.26074742271540147}",20,6,-24.892397777322497,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
2615,False,"{'a': 0.5, 'e': 0.26026468661466357}",25,8,18.975896638367544,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
2616,False,"{'a': 0.5, 'e': 0.25978188544775555}",20,4,-61.13325928199274,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
2617,False,"{'a': 0.5, 'e': 0.2592990193353776}",25,12,14.889697102613365,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2618,False,"{'a': 0.5, 'e': 0.2588160883982461}",20,2,20.382319230956753,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2619,False,"{'a': 0.5, 'e': 0.25833309275709365}",25,10,22.899051511450523,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2620,False,"{'a': 0.5, 'e': 0.2578500325326696}",25,9,-6.663574158159319,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
2621,False,"{'a': 0.5, 'e': 0.25736690784573873}",25,14,-56.13991617985688,"{0: 7, 1: 2, 2: 0, 3: 1, 4: 1}",1
2622,False,"{'a': 0.5, 'e': 0.2568837188170823}",20,12,-9.285546272581131,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
2623,False,"{'a': 0.5, 'e': 0.25640046556749724}",20,6,-24.442236625251926,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
2624,False,"{'a': 0.5, 'e': 0.2559171482177973}",30,17,22.547463582563072,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2625,False,"{'a': 0.5, 'e': 0.2554337668888117}",25,18,11.573194898679436,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2626,False,"{'a': 0.5, 'e': 0.2549503217013857}",20,15,7.388521018896768,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2627,False,"{'a': 0.5, 'e': 0.25446681277638034}",20,12,10.724249269920685,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2628,False,"{'a': 0.5, 'e': 0.2539832402346734}",20,15,4.313172620036093,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
2629,False,"{'a': 0.5, 'e': 0.25349960419715767}",20,7,8.892145585659831,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2630,False,"{'a': 0.5, 'e': 0.25301590478474223}",30,0,-70.1917392902337,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
2631,False,"{'a': 0.5, 'e': 0.2525321421183517}",25,5,22.488234302411357,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2632,False,"{'a': 0.5, 'e': 0.25204831631892716}",25,13,-48.07169777321393,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
2633,False,"{'a': 0.5, 'e': 0.25156442750742486}",20,0,-29.574968478966905,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
2634,False,"{'a': 0.5, 'e': 0.25108047580481696}",20,0,-36.64125983046786,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
2635,False,"{'a': 0.5, 'e': 0.25059646133209124}",20,16,7.5415787771549665,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2636,False,"{'a': 0.5, 'e': 0.2501123842102517}",20,15,-12.139747870211492,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
2637,False,"{'a': 0.5, 'e': 0.2496282445603174}",25,15,21.982336427516415,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2638,False,"{'a': 0.5, 'e': 0.24914404250332328}",25,13,20.783085482325294,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2639,False,"{'a': 0.5, 'e': 0.24865977816031962}",30,19,7.916632414507949,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2640,False,"{'a': 0.5, 'e': 0.2481754516523729}",20,14,-3.0267756649863404,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2641,False,"{'a': 0.5, 'e': 0.24769106310056457}",20,14,10.934673656239251,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2642,False,"{'a': 0.5, 'e': 0.24720661262599175}",20,0,7.928765469101982,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
2643,False,"{'a': 0.5, 'e': 0.24672210034976688}",20,10,-8.446807127108686,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
2644,False,"{'a': 0.5, 'e': 0.24623752639301838}",25,12,-0.7281858894704156,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
2645,False,"{'a': 0.5, 'e': 0.2457528908768896}",25,12,-24.974514007592393,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
2646,False,"{'a': 0.5, 'e': 0.24526819392253935}",20,7,15.396492620349182,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2647,False,"{'a': 0.5, 'e': 0.2447834356511417}",25,8,-15.39058443252657,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2648,False,"{'a': 0.5, 'e': 0.24429861618388662}",20,1,12.67823048858609,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2649,False,"{'a': 0.5, 'e': 0.24381373564197878}",25,11,16.160646556734818,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2650,False,"{'a': 0.5, 'e': 0.24332879414663827}",20,16,6.6295685440256875,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2651,False,"{'a': 0.5, 'e': 0.2428437918191003}",20,12,16.183348251811843,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2652,False,"{'a': 0.5, 'e': 0.24235872878061585}",20,14,12.898935324479211,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2653,False,"{'a': 0.5, 'e': 0.24187360515245046}",20,2,25.80470027979991,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2654,False,"{'a': 0.5, 'e': 0.24138842105588507}",20,9,6.2942735281471975,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2655,False,"{'a': 0.5, 'e': 0.24090317661221541}",25,19,7.917680553817101,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2656,False,"{'a': 0.5, 'e': 0.2404178719427531}",20,9,6.990949350300699,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2657,False,"{'a': 0.5, 'e': 0.23993250716882406}",20,12,2.2171113729380534,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2658,False,"{'a': 0.5, 'e': 0.23944708241176946}",30,18,8.866724287846788,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2659,False,"{'a': 0.5, 'e': 0.2389615977929453}",20,8,17.1794383540259,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2660,False,"{'a': 0.5, 'e': 0.23847605343372313}",20,6,15.833661432539987,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
2661,False,"{'a': 0.5, 'e': 0.23799044945548886}",20,9,4.256835087236323,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2662,False,"{'a': 0.5, 'e': 0.23750478597964347}",25,6,-34.22504002452049,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 0}",1
2663,False,"{'a': 0.5, 'e': 0.2370190631276026}",25,13,12.7976867115059,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2664,False,"{'a': 0.5, 'e': 0.2365332810207974}",25,15,-8.801239124831872,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
2665,False,"{'a': 0.5, 'e': 0.2360474397806732}",20,9,-24.17356100387658,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2666,False,"{'a': 0.5, 'e': 0.23556153952869024}",25,13,7.829693437191324,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2667,False,"{'a': 0.5, 'e': 0.23507558038632345}",20,12,13.707481008521121,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2668,False,"{'a': 0.5, 'e': 0.23458956247506296}",20,11,16.95318386535123,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2669,False,"{'a': 0.5, 'e': 0.2341034859164131}",30,10,-10.88626838514324,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
2670,False,"{'a': 0.5, 'e': 0.233617350831893}",20,13,0.5371359336903274,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2671,False,"{'a': 0.5, 'e': 0.23313115734303616}",25,1,-16.041848593089675,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
2672,False,"{'a': 0.5, 'e': 0.23264490557139142}",20,0,25.17574625444331,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2673,False,"{'a': 0.5, 'e': 0.2321585956385215}",25,11,7.382909157601194,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
2674,False,"{'a': 0.5, 'e': 0.2316722276660039}",20,2,31.728541344530647,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2675,False,"{'a': 0.5, 'e': 0.23118580177543036}",20,9,17.972321480529786,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2676,False,"{'a': 0.5, 'e': 0.2306993180884078}",30,21,12.876880482467847,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2677,False,"{'a': 0.5, 'e': 0.2302127767265569}",20,11,7.754735334013914,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2678,False,"{'a': 0.5, 'e': 0.22972617781151303}",25,14,16.463370515735633,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2679,False,"{'a': 0.5, 'e': 0.22923952146492568}",25,7,-15.540984276155957,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 0}",1
2680,False,"{'a': 0.5, 'e': 0.22875280780845939}",25,7,-20.23264092715119,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
2681,False,"{'a': 0.5, 'e': 0.22826603696379233}",25,3,14.423535570336046,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
2682,False,"{'a': 0.5, 'e': 0.22777920905261723}",20,10,21.7692211998113,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2683,False,"{'a': 0.5, 'e': 0.2272923241966408}",20,0,-25.139371357521874,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
2684,False,"{'a': 0.5, 'e': 0.22680538251758475}",25,5,30.014058516320063,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2685,False,"{'a': 0.5, 'e': 0.22631838413718425}",20,6,2.9455805837313154,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
2686,False,"{'a': 0.5, 'e': 0.2258313291771889}",20,3,6.752208495440958,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
2687,False,"{'a': 0.5, 'e': 0.22534421775936223}",25,15,18.26394498729008,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2688,False,"{'a': 0.5, 'e': 0.22485705000548248}",25,8,-67.57900935961639,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
2689,False,"{'a': 0.5, 'e': 0.2243698260373414}",20,0,-22.509738634396673,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
2690,False,"{'a': 0.5, 'e': 0.22388254597674498}",25,19,13.019109897103721,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2691,False,"{'a': 0.5, 'e': 0.22339520994551326}",30,15,19.208366761955237,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2692,False,"{'a': 0.5, 'e': 0.22290781806547996}",20,11,-26.59373908201887,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2693,False,"{'a': 0.5, 'e': 0.22242037045849355}",25,7,31.03075675632968,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2694,False,"{'a': 0.5, 'e': 0.22193286724641567}",25,14,-59.92240880830765,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
2695,False,"{'a': 0.5, 'e': 0.22144530855112216}",20,7,-18.831807821285704,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
2696,False,"{'a': 0.5, 'e': 0.22095769449450242}",20,13,13.922568504957825,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2697,False,"{'a': 0.5, 'e': 0.22047002519846043}",25,12,21.840654574583212,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2698,False,"{'a': 0.5, 'e': 0.2199823007849133}",20,13,-7.301755099873226,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
2699,False,"{'a': 0.5, 'e': 0.2194945213757921}",20,16,10.059926896682022,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2700,False,"{'a': 0.5, 'e': 0.2190066870930415}",30,22,13.683533957488901,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2701,False,"{'a': 0.5, 'e': 0.21851879805862048}",20,6,17.623526361706016,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2702,False,"{'a': 0.5, 'e': 0.21803085439450107}",25,10,13.564982084067935,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2703,False,"{'a': 0.5, 'e': 0.21754285622266922}",25,0,28.298971908396943,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2704,False,"{'a': 0.5, 'e': 0.2170548036651242}",20,12,17.654030816933272,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2705,False,"{'a': 0.5, 'e': 0.21656669684387964}",20,8,10.315141549361766,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2706,False,"{'a': 0.5, 'e': 0.21607853588096199}",20,2,16.775990013889682,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2707,False,"{'a': 0.5, 'e': 0.21559032089841149}",20,0,25.72285053815041,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2708,False,"{'a': 0.5, 'e': 0.21510205201828167}",20,10,11.768200761010812,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2709,False,"{'a': 0.5, 'e': 0.2146137293626402}",20,3,-4.793970131424356,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 0}",1
2710,False,"{'a': 0.5, 'e': 0.21412535305356747}",25,17,14.06023697224179,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2711,False,"{'a': 0.5, 'e': 0.21363692321315764}",25,7,-34.809049637415654,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
2712,False,"{'a': 0.5, 'e': 0.21314843996351787}",20,13,6.502757506954126,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2713,False,"{'a': 0.5, 'e': 0.21265990342676944}",30,0,3.8892646257843912,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
2714,False,"{'a': 0.5, 'e': 0.21217131372504627}",25,8,-19.488231129855695,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2715,False,"{'a': 0.5, 'e': 0.21168267098049576}",20,12,-8.16218005534828,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
2716,False,"{'a': 0.5, 'e': 0.2111939753152784}",25,5,-10.262073390865387,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
2717,False,"{'a': 0.5, 'e': 0.21070522685156853}",30,17,-69.88910821733586,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 2}",1
2718,False,"{'a': 0.5, 'e': 0.21021642571155302}",30,15,26.669431716495204,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2719,False,"{'a': 0.5, 'e': 0.20972757201743222}",30,19,20.2312263334009,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
